SeriesCode,SeriesDescription,GeoAreaName,TimePeriod,Value
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2013,2.702
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2014,4.238
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2015,12.629
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Slovenia,2015,0.533
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Slovenia,2016,1.065
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Slovenia,2017,0.629
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",South Africa,2015,0.558
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",South Africa,2016,0.537
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2005,0.131
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2006,0.133
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2007,0.077
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2008,0.063
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2009,0.095
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2010,0.142
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2011,0.111
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2012,0.086
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2013,0.073
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2014,0.065
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2015,0.127
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2016,0.071
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2017,0.09
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Spain,2018,0.123
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sudan,2018,0.13
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Switzerland,2015,3.683
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Switzerland,2016,3.153
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Switzerland,2017,3.496
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tajikistan,2017,0.347
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tajikistan,2018,0.132
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Thailand,2015,0.182
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Thailand,2016,0.267
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Thailand,2017,0.339
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Thailand,2018,0.129
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2005,0.123
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2006,0.206
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2007,3.635
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2008,0.308
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2009,1.374
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2010,2.414
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2011,3.324
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2012,0.073
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2013,17.209
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2014,2.227
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Togo,2017,0.051
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tonga,2009,93.626
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tonga,2014,0.945
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Trinidad and Tobago,2005,0.154
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Trinidad and Tobago,2008,0.076
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Trinidad and Tobago,2009,0.076
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Trinidad and Tobago,2010,0.075
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2005,0.02
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2006,0.078
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2007,0.214
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2008,0.01
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2009,2.005
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2010,0.056
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2011,0.492
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2012,0.331
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2013,0.018
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Tunisia,2018,0.163
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2006,0.233
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2007,0.262
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2008,0.136
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2009,0.161
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2010,0.247
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2011,1.038
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2012,0.135
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2013,0.22
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Turkey,2014,0.213
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Uganda,2005,0.389
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Uganda,2006,1.32
